name,ditensity,LIN
ชุมชนเคหะชุมชน ทุ่งสองห้อง 321,หนาแน่นปานกลาง,"100.583794,13.899517,0"
ชุมชนเคหะชุมชน ทุ่งสองห้อง 323,หนาแน่นปานกลาง,"100.583939,13.898657,0"
ชุมชนเคหะชุมชน ทุ่งสองห้อง 324,หนาแน่นปานกลาง,"100.584865,13.898035,0"
ชุมชนเคหะชุมชน ทุ่งสองห้อง 327,หนาแน่นปานกลาง,"100.58439,13.899791,0"
ชุมชนเคหะชุมชน ทุ่งสองห้อง 329,หนาแน่นปานกลาง,"100.585359,13.898897,0"
ชุมชนเคหะชุมชน ทุ่งสองห้อง 330,หนาแน่นปานกลาง,"100.586695,13.899051,0"
ชุมชนไทรงาม,หนาแน่นปานกลาง,"100.56022,13.895381,0"
ชุมชนเปรมสุขสันต์,หนาแน่นน้อย,"100.575264,13.876444,0"
ชุมชนหลังแฟลตร่วมพัฒนา,หนาแน่นน้อย,"100.569407,13.865808,0"
ชุมชนอยู่ดีมีสุขร่วมใจ,หนาแน่นปานกลาง,"100.58236,13.888703,0"
ชุมชนเมตตาพหลโยธิน 50,หนาแน่นปานกลาง,"100.612328,13.887844,0"
ชุมชนกรุณาพัฒนา,หนาแน่นปานกลาง,"100.61743,13.887097,0"
ชุมชนทองอยู่ร่วมใจ,หนาแน่นน้อย,"100.613466,13.894004,0"
ชุมชนซอยทหารอากาศ,หนาแน่นปานกลาง,"100.611735,13.896091,0"
ชุมชนร่วมใจสามัคคี,หนาแน่นปานกลาง,"100.616873,13.898227,0"
ชุมชน กสบ. หมู่ 5,หนาแน่นน้อย,"100.620372,13.904215,0"
ชุมชนหมู่บ้านเพิ่มสิน 1-2,หนาแน่นน้อย,"100.624473,13.900749,0"
ชุมชนวัดลุ่มเจริญศรัทธา,หนาแน่นน้อย,"100.632039,13.900791,0"
ชุมชนหมู่บ้านพัฒนา หมู่ 3,หนาแน่นน้อย,"100.644257,13.901392,0"
ชุมชนพรพระร่วงพัฒนา,หนาแน่นน้อย,"100.661561,13.891577,0"
ชุมชนสหชุมชนโครงการ 1,หนาแน่นน้อย,"100.667158,13.887642,0"
ชุมชนรวมใจสามัคคี (หนองผักชี),หนาแน่นปานกลาง,"100.628697,13.886211,0"
ชุมชนหมู่บ้านพัฒนา หมู่ 2,หนาแน่นปานกลาง,"100.629004,13.907026,0"
ชุมชนวัดหนองใหญ่,หนาแน่นปานกลาง,"100.676434,13.913853,0"
ชุมชนเคหะรัชดา-ออเงิน,หนาแน่นน้อย,"100.674962,13.91194,0"
ชุมชนรวมมิตรสัมพันธ์ (ซอยเธียรสวน 1),หนาแน่นปานกลาง,"100.635282,13.890957,0"
ชุมชนหมู่บ้านพัฒนา หมู่ 1,หนาแน่นน้อย,"100.635535,13.915576,0"
ชุมชนเพิ่มสิน (ซอยถมยาสามัคคี),หนาแน่นน้อย,"100.639947,13.894365,0"
ชุมชนเธียรสวนพัฒนา 33,หนาแน่นน้อย,"100.639234,13.895463,0"
ชุมชนการเคหะพรพระร่วงประสิทธิ์,หนาแน่นน้อย,"100.660112,13.88542,0"
ชุมชนประชานุกูล,หนาแน่นปานกลาง,"100.634995,13.91815,0"
ชุมชนสายไหมพัฒนา,หนาแน่นน้อย,"100.639763,13.931817,0"
ชุมชนใจรัก,หนาแน่นน้อย,"100.610729,13.894454,0"
ชุมชนวัชรพล 3,หนาแน่นน้อย,"100.68694,13.88861,0"
ชุมชนวัดเทพลีลา,หนาแน่นปานกลาง,"100.611426,13.759535,0"
ชุมชนทรัพย์สินใหม่,หนาแน่นปานกลาง,"100.627819,13.771873,0"
ชุมชนไดร์ฟอิน,หนาแน่นมาก,"100.617298,13.785129,0"
ชุมชนจันทราสุข,หนาแน่นมาก,"100.62212,13.787964,0"
ชุมชนน้อมเกล้า,หนาแน่นปานกลาง,"100.605409,13.763302,0"
ชุมชนทรัพย์สินเก่า,หนาแน่นปานกลาง,"100.61995,13.763887,0"
ชุมชนรามคำแหง 53,หนาแน่นปานกลาง,"100.618112,13.778993,0"
ชุมชนลาดพร้าว 91,หนาแน่นปานกลาง,"100.604827,13.767117,0"
ชุมชนสันประเสริฐ,หนาแน่นมาก,"100.620141,13.772345,0"
ชุมชนสุเหร่าดอนสะแก,หนาแน่นปานกลาง,"100.612332,13.777055,0"
ชุมชนลาดพร้าว 80 แยก 11,หนาแน่นมาก,"100.604246,13.782592,0"
ชุมชนเก้าพัฒนา,หนาแน่นปานกลาง,"100.601502,13.76477,0"
ชุมชนตลาดหลักสี่,หนาแน่นน้อย,"100.579695,13.883774,0"
ชุมชนอยู่แล้วรวย,หนาแน่นน้อย,"100.570844,13.871792,0"
ชุมชนคนรักถิ่น,หนาแน่นน้อย,"100.571961,13.871125,0"
ชุมชนหมู่ 5,หนาแน่นน้อย,"100.697655,13.811934,0"
ชุมชนศรีบูรพาบ้านแบนชะโด,หนาแน่นน้อย,"100.784705,13.876705,0"
ชุมชนทุ่งรวงทองพัฒนาแบนชะโด,หนาแน่นน้อย,"100.788092,13.880652,0"
ชุมชนบ้านลำกระโหลก,หนาแน่นน้อย,"100.694639,13.843177,0"
ชุมชนเจริญรุ่งเรือง,หนาแน่นปานกลาง,"100.602851,13.673519,0"
ชุมชนร่มประดู่,หนาแน่นปานกลาง,"100.593351,13.666254,0"
ชุมชนคลองบางพรานพัฒนา,หนาแน่นน้อย,"100.436377,13.684578,0"
ชุมชนใต้สะพาน โซน 1,หนาแน่นน้อย,"100.501079,13.622867,0"
ชุมชนคอลิดีน,หนาแน่นน้อย,"100.494088,13.635443,0"
ชุมชนมิตรไมตรี,หนาแน่นน้อย,"100.495212,13.63712,0"
ชุมชนนูรุ้ลฮูดา,หนาแน่นน้อย,"100.474471,13.637602,0"
ชุมชนกองพันทหารช่างที่ 1 รักษาพระองค์,หนาแน่นน้อย,"100.599927,13.849527,0"
ชุมชนรุ่งเรือง,หนาแน่นน้อย,"100.892659,13.849032,0"
ชุมชนแฟลตการรถไฟ(วัดดวงแข),หนาแน่นมาก,"100.519394,13.742577,0"
ชุมชนเลียบคลอง 13,หนาแน่นน้อย,"100.873438,13.862388,0"
ชุมชนฉิมพลี,หนาแน่นน้อย,"100.446711,13.783095,0"
ชุมชนพล.ปตอ.พื้นที่เกียกกาย,หนาแน่นปานกลาง,"100.523724,13.799292,0"
ชุมชนข้างหมู่บ้านสหกรณ์ (โต๊ะบางอุปถัมป์),หนาแน่นน้อย,"100.668655,13.8003,0"
ชุมชนซอยรามคำแหง 68,หนาแน่นปานกลาง,"100.659302,13.763739,0"
ชุมชนหลวงพ่อโบสถ์บน,หนาแน่นมาก,"100.504173,13.714605,0"
ชุมชนวัดทองเจ้าพัฒนา,หนาแน่นปานกลาง,"100.628738,13.713659,0"
ชุมชนเกาะกลางพัฒนา,หนาแน่นน้อย,"100.882679,13.850548,0"
ชุมชนริมคลองราษฎร์เจริญสุข,หนาแน่นปานกลาง,"100.349223,13.706901,0"
ชุมชนเทพประทาน,หนาแน่นปานกลาง,"100.568458,13.916913,0"
ชุมชนคลองบางบำหรุ,หนาแน่นมาก,"100.486274,13.779536,0"
ชุมชนวัดทอง,แออัด,"100.489775,13.777903,0"
ชุมชนร่วมพัฒนาซอยจรัญฯ 65,หนาแน่นมาก,"100.488787,13.783863,0"
ชุมชนเติมสุข,หนาแน่นมาก,"100.503575,13.793476,0"
ชุมชนซอยสุขใจ,แออัด,"100.562542,13.774551,0"
ชุมชนริมคลองเจ็ดขนัด,หนาแน่นปานกลาง,"100.619964,13.710991,0"
ชุมชนถนนพระราม 9 พัฒนา,หนาแน่นปานกลาง,"100.61399,13.744235,0"
ชุมชนร่วมแรงร่วมใจพัฒนา,หนาแน่นน้อย,"100.764123,13.865052,0"
ชุมชนวังวราเวศน์,หนาแน่นปานกลาง,"100.621342,13.848554,0"
ชุมชนมิตรปรีดา,หนาแน่นปานกลาง,"100.79661,13.847022,0"
ชุมชนภราดรพัฒนา,หนาแน่นน้อย,"100.791744,13.844742,0"
ชุมชนหมู่ 6 พัฒนา,หนาแน่นน้อย,"100.786898,13.841627,0"
ชุมชนสุกกาทองโครงการ 2,หนาแน่นปานกลาง,"100.798761,13.849038,0"
ชุมชนบึงพระยา,หนาแน่นน้อย,"100.744984,13.816742,0"
ชุมชนชายคลองเสนานิคม 2,หนาแน่นน้อย,"100.589791,13.842322,0"
ชุมชนร่วมรัฐสามัคคี(ดอนกระต่าย),หนาแน่นน้อย,"100.498742,13.643625,0"
ชุมชนคลองล่าง,หนาแน่นมาก,"100.463586,13.765879,0"
ชุมชนโรงช้อน 45,หนาแน่นปานกลาง,"100.580373,13.850212,0"
ชุมชนสวนหลวงก้าวหน้า,หนาแน่นปานกลาง,"100.610102,13.712582,0"
ชุมชนหมู่บ้านอ่อนนุชทาวน์เฮ้าส์ 1,หนาแน่นปานกลาง,"100.645906,13.715519,0"
ชุมชนร่วมพัฒนา หมู่ 9 สะพานสูง,หนาแน่นปานกลาง,"100.711324,13.770427,0"
ชุมชนมุสลิมสัมพันธ์,หนาแน่นน้อย,"100.700204,13.761991,0"
ชุมชนริมคลองลาดพร้าว,หนาแน่นมาก,"100.612081,13.761549,0"
ชุมชนไขศรีปราโมชพัฒนา,หนาแน่นมาก,"100.636408,13.766644,0"
ชุมชนลำสาลีพัฒนา,หนาแน่นปานกลาง,"100.646007,13.747952,0"
ชุมชนหมู่ 3,หนาแน่นน้อย,"100.731237,13.880323,0"
ชุมชนหมู่บ้านเกษมสันต์ 1,หนาแน่นปานกลาง,"100.613648,13.72303,0"
ชุมชนนิติบุคคลอาคารชุด เคหะชุมชนบางนา 2,หนาแน่นปานกลาง,"100.641407,13.665093,0"
ชุมชนดารุ้ลอิบาดะฮ์,หนาแน่นน้อย,"100.479006,13.632796,0"
ชุมชนริมคลองภาษีเจริญ บางหว้า หมู่ 15,หนาแน่นปานกลาง,"100.431015,13.709247,0"
ชุมชนกำแพงทองพัฒนา,หนาแน่นปานกลาง,"100.463044,13.729596,0"
ชุมชนหมู่ 5 บางแวก,หนาแน่นปานกลาง,"100.433556,13.733735,0"
ชุมชนหมู่ 4 ชาวบางแวก,หนาแน่นปานกลาง,"100.456656,13.739382,0"
ชุมชนจันทร์รวมใจ,หนาแน่นปานกลาง,"100.436544,13.728594,0"
ชุมชนกัลปพฤกษ์ หมู่ 4,หนาแน่นปานกลาง,"100.451796,13.712786,0"
ชุมชนหมู่ 6 ร่วมใจ,หนาแน่นปานกลาง,"100.445419,13.714001,0"
ชุมชนเลิศสุขสม,หนาแน่นน้อย,"100.430124,13.722926,0"
ชุมชนศรีประดู่,หนาแน่นน้อย,"100.451175,13.73063,0"
ชุมชนจันทรังษี,หนาแน่นปานกลาง,"100.439822,13.722613,0"
ชุมชนเคหะสุวินทวงศ์,หนาแน่นน้อย,"100.794399,13.821023,0"
ชุมชนโรงช้อน,หนาแน่นน้อย,"100.717244,13.82775,0"
ชุมชนเกาะใหญ่พัฒนา,หนาแน่นน้อย,"100.777377,13.829233,0"
ชุมชนซอยรอดอนันต์ 7,หนาแน่นปานกลาง,"100.665917,13.833659,0"
ชุมชนซอยคู้บอน 25,หนาแน่นปานกลาง,"100.669059,13.85147,0"
ชุมชนจินดาบำรุงพัฒนา,หนาแน่นน้อย,"100.661611,13.843274,0"
ชุมชนธนวัฑฒ์,หนาแน่นปานกลาง,"100.380314,13.693366,0"
ชุมชนซอยสามัคคี,หนาแน่นน้อย,"100.363167,13.718661,0"
ชุมชนแยก 9 พัฒนา,หนาแน่นปานกลาง,"100.345477,13.719567,0"
ชุมชนหมู่ 4 วัดศรีนวล,หนาแน่นน้อย,"100.3409,13.666839,0"
ชุมชนแย้มผากาสามัคคี หมู่ 13,หนาแน่นน้อย,"100.372239,13.676794,0"
ชุมชนเพิ่มดีพัฒนา,หนาแน่นปานกลาง,"100.370046,13.690984,0"
ชุมชนปทุมทิพย์,หนาแน่นปานกลาง,"100.529446,13.814394,0"
ชุมชนบ้านคลองเก้า,หนาแน่นน้อย,"100.793642,13.924433,0"
ชุมชนลำสลิดทองพัฒนา,หนาแน่นน้อย,"100.87,13.828936,0"
ชุมชน ป.เจริญมิตรพัฒนา,หนาแน่นน้อย,"100.926368,13.823299,0"
ชุมชนแผ่นดินทองดารุสซาลาม(บาหยัน1),หนาแน่นน้อย,"100.824614,13.852097,0"
ชุมชนสมานมิตรพัฒนา,หนาแน่นปานกลาง,"100.60684,13.744425,0"
ชุมชนปู่เหลี่ยม,แออัด,"100.51778,13.707863,0"
ชุมชนหลังวัดไก่เตี้ย,หนาแน่นปานกลาง,"100.465451,13.783557,0"
ชุมชน หมู่ 12 บ้านสวนบางพรม,หนาแน่นน้อย,"100.442728,13.754103,0"
ชุมชนวัดทองบางระมาด หมู่ 10 ฉิมพลี,หนาแน่นน้อย,"100.441121,13.773688,0"
ชุมชนบ้านไทร,หนาแน่นน้อย,"100.449058,13.764219,0"
ชุมชนบ้านคู่คลอง,หนาแน่นน้อย,"100.460514,13.753879,0"
ชุมชนวัดหิรัญรูจี,หนาแน่นมาก,"100.491651,13.728686,0"
ชุมชนอินทามระ 11,หนาแน่นมาก,"100.554991,13.78965,0"
ชุมชนวัดดวงแข,หนาแน่นมาก,"100.519238,13.741364,0"
ชุมชนทวีปัญญารักษ์,หนาแน่นน้อย,"100.757751,13.722102,0"
ชุมชนสองฝั่งคลอง,หนาแน่นน้อย,"100.767777,13.736425,0"
ชุมชนริมคลองลาดบัวขาว,หนาแน่นน้อย,"100.717204,13.770693,0"
ชุมชนมัจฉา,หนาแน่นมาก,"100.646792,13.761651,0"
ชุมชนประชาร่วมใจ (ตลาดสหกรณ์),หนาแน่นมาก,"100.651758,13.753854,0"
ชุมชนศาลาครืนรวมใจ,หนาแน่นปานกลาง,"100.46073,13.706466,0"
ชุมชนเทพประทาน,หนาแน่นปานกลาง,"100.558691,13.722965,0"
ชุมชนหมู่ 3 ร่วมใจพัฒนา,หนาแน่นน้อย,"100.694564,13.794807,0"
ชุมชนคลองลำนุ่น,หนาแน่นน้อย,"100.6785416,13.8192338,0"
"ชุมชนซอยรามอินทรา 83,85",หนาแน่นน้อย,"100.669876,13.836366,0"
ชุมชนสรรพาวุธนิเวศน์,หนาแน่นปานกลาง,"100.528116,13.785962,0"
ชุมชนหมู่บ้านอินทามระซอย 51,แออัด,"100.568203,13.783932,0"
ชุมชนสวัสดี,หนาแน่นมาก,"100.558131,13.772018,0"
ชุมชนมหาสิน,หนาแน่นปานกลาง,"100.619535,13.683058,0"
ชุมชนทหารผ่านศึก,หนาแน่นน้อย,"100.609685,13.868759,0"
ชุมชนโสรัจ,หนาแน่นปานกลาง,"100.602982,13.88832,0"
ชุมชนร่วมใจพัฒนากลาง,หนาแน่นปานกลาง,"100.596145,13.886164,0"
ชุมชนกูบแดงร่วมใจพัฒนา,หนาแน่นปานกลาง,"100.586646,13.858822,0"
ชุมชนหลักสี่พัฒนา 99,หนาแน่นปานกลาง,"100.583099,13.889895,0"
ชุมชนบางบัวเชิงสะพานไม้ 1,หนาแน่นปานกลาง,"100.585694,13.860361,0"
ชุมชนบางบัวร่วมใจพัฒนา(เชิงสะพานไม้ 2 ),หนาแน่นปานกลาง,"100.58375,13.865893,0"
ชุมชนสตรีเหล็กพัฒนา,หนาแน่นน้อย,"100.590421,13.904948,0"
ชุมชนร่วมใจรัก(คลองเปรมประชากร),หนาแน่นปานกลาง,"100.606517,13.944557,0"
ชุมชนกาญจนา,หนาแน่นน้อย,"100.702972,13.835898,0"
ชุมชนรุ่งเรือง 1,หนาแน่นน้อย,"100.708139,13.844217,0"
ชุมชนอาสาพัฒนา,หนาแน่นน้อย,"100.729307,13.878393,0"
ชุมชนเคหะคลองเก้า,หนาแน่นน้อย,"100.792209,13.909057,0"
ชุมชนบางระแนะน้อย,หนาแน่นปานกลาง,"100.461421,13.677686,0"
ชุมชนศรีสุข-ญาดา ร่วมพัฒนา,หนาแน่นน้อย,"100.594483,13.948379,0"
ชุมชนตรอกต้นโพธิ์,หนาแน่นปานกลาง,"100.517581,13.779744,0"
ชุมชนหมู่บ้านพัฒนาวัดอินทราวาส 2,หนาแน่นน้อย,"100.433287,13.758268,0"
ชุมชนโค้งเอส,หนาแน่นน้อย,"100.44023,13.754001,0"
ชุมชนหมู่ 8 วัดทองบางเชือกหนัง,หนาแน่นมาก,"100.448659,13.74111,0"
ชุมชนหมู่ 5 บางพรม,หนาแน่นน้อย,"100.443363,13.747155,0"
ชุมชนทรัพย์สินพัฒนา,หนาแน่นน้อย,"100.443523,13.773734,0"
ชุมชนราชพฤกษ์,หนาแน่นน้อย,"100.44681,13.75388,0"
ชุมชนเกษตรพัฒนาบึงพระยาสุเรนทร์,หนาแน่นน้อย,"100.663473,13.868369,0"
ชุมชนฤทธิ์พัฒนา,หนาแน่นปานกลาง,"100.388905,13.717096,0"
ชุมชนซอยรถไฟวรพงษ์,หนาแน่นมาก,"100.494725,13.777315,0"
ชุมชนบ้านทับยาว,หนาแน่นน้อย,"100.838127,13.731786,0"
ชุมชนริมคลองลำปลาทิว,หนาแน่นน้อย,"100.806656,13.763574,0"
ชุมชนรักสามัคคี,หนาแน่นน้อย,"100.722846,13.75597,0"
ชุมชนรุ่งเรืองพัฒนา,หนาแน่นน้อย,"100.713765,13.727749,0"
ชุมชนลาดบัวขาวพัฒนา,หนาแน่นน้อย,"100.710923,13.756825,0"
ชุมชนหมู่ 4 คลองสามประเวศ,หนาแน่นน้อย,"100.748278,13.770399,0"
ชุมชนซอยลาดปลาเค้า 24,หนาแน่นปานกลาง,"100.600796,13.834917,0"
ชุมชนคลองพลับพลา,หนาแน่นปานกลาง,"100.599721,13.757325,0"
ชุมชนร่วมสามัคคี,หนาแน่นปานกลาง,"100.602087,13.763966,0"
ชุมชนมิตรไมตรี,หนาแน่นปานกลาง,"100.614238,13.720398,0"
ชุมชนร่วมใจ,หนาแน่นปานกลาง,"100.640194,13.714704,0"
ชุมชนสวนนกพัฒนา,หนาแน่นน้อย,"100.704961,13.763524,0"
ชุมชนฮิดายะห์พัฒนา,หนาแน่นน้อย,"100.672204,13.776899,0"
ชุมชนเล่งบ้วยเอี๊ยะ,หนาแน่นปานกลาง,"100.510012,13.740342,0"
ชุมชนซอย 99,หนาแน่นน้อย,"100.344598,13.66939,0"
ชุมชนบุญส่ง,หนาแน่นน้อย,"100.358956,13.725468,0"
ชุมชนชายคลอง,หนาแน่นน้อย,"100.355277,13.725033,0"
ชุมชนแผ่นดินทองบ้านเกาะพัฒนา,หนาแน่นน้อย,"100.885382,13.875257,0"
ชุมชนดำรงสันติธรรม,หนาแน่นน้อย,"100.846885,13.857265,0"
ชุมชนผดุงพันธ์พัฒนา,หนาแน่นน้อย,"100.869449,13.856509,0"
ชุมชนซอยพัชราภา,หนาแน่นปานกลาง,"100.586964,13.889167,0"
ชุมชนเกษตรก้าวหน้าลำรางหนองกง,หนาแน่นน้อย,"100.675832,13.864468,0"
ชุมชนปากคลองสองห้อง,หนาแน่นปานกลาง,"100.680439,13.723769,0"
ชุมชนคลองมะขามเทศพัฒนา,หนาแน่นน้อย,"100.676913,13.700902,0"
ชุมชนก้าวใหม่พัฒนาบึงปรง,หนาแน่นน้อย,"100.897009,13.896047,0"
ชุมชนจระเข้ขบเกาะล่าง,หนาแน่นน้อย,"100.702216,13.71547,0"
ชุมชนคลองลัดภาชี,หนาแน่นปานกลาง,"100.443831,13.721217,0"
ชุมชนหมู่ 5 ลำต้อยติ่ง,หนาแน่นน้อย,"100.884067,13.792038,0"
ชุมชนก้าวไกลพัฒนา,หนาแน่นน้อย,"100.888121,13.89328,0"
ชุมชนคลองรางจาก,หนาแน่นน้อย,"100.508103,13.633124,0"
ชุมชนมติมิตร,หนาแน่นน้อย,"100.501515,13.653738,0"
ชุมชนสยามคอนโด 2,หนาแน่นปานกลาง,"100.62594,13.673264,0"
ชุมชนหมู่ที่ 8 หนองจอกกงลิบฮัวเคียว,หนาแน่นน้อย,"100.86661,13.857186,0"
ชุมชนวัดใหม่กระทุ่มล้ม,หนาแน่นน้อย,"100.869816,13.780853,0"
ชุมชนประชาพัฒนา,หนาแน่นน้อย,"100.729377,13.817682,0"
ชุมชนแก้วฟ้าชัยมงคล,หนาแน่นน้อย,"100.65225,13.782306,0"
ชุมชนวัดดอนเมือง(ด้านเหนือ),หนาแน่นปานกลาง,"100.601517,13.923151,0"
ชุมชนศิริเกษมรวมใจ 50,หนาแน่นปานกลาง,"100.36711,13.737178,0"
ชุมชนรักษ์พัฒนา,หนาแน่นน้อย,"100.379077,13.736152,0"
ชุมชนจรัสเมือง,หนาแน่นปานกลาง,"100.519294,13.743623,0"
ชุมชนอุมาร์ 2,หนาแน่นน้อย,"100.814054,13.924126,0"
ชุมชนอัลฟาลาห์,หนาแน่นน้อย,"100.792614,13.903782,0"
ชุมชนสุดซอยสีน้ำเงิน,หนาแน่นมาก,"100.52496,13.818471,0"
ชุมชนสถาพร,หนาแน่นปานกลาง,"100.510586,13.666788,0"
ชุมชนพัฒนาลำต้นไทร,หนาแน่นน้อย,"100.838772,13.834572,0"
ชุมชนร่มไทรงามพัฒนา,หนาแน่นปานกลาง,"100.592829,13.910824,0"
ชุมชนคลองหนึ่ง,หนาแน่นน้อย,"100.725321,13.734901,0"
ชุมชนร่วมใจพัฒนา,หนาแน่นปานกลาง,"100.597836,13.825558,0"
ชุมชนหมู่บ้านพัฒนาวัดอินทราวาส 1,หนาแน่นน้อย,"100.429538,13.758404,0"
ชุมชนกองขยะหนองแขม,หนาแน่นน้อย,"100.361177,13.730987,0"
ชุมชนบุญมาก,หนาแน่นปานกลาง,"100.590427,13.922454,0"
ชุมชนหลอแหลสายกลาง,หนาแน่นน้อย,"100.693255,13.768206,0"
ชุมชนร่วมใจพัฒนา,หนาแน่นปานกลาง,"100.625594,13.808489,0"
ชุมชนซอยเรืองสอน 1,หนาแน่นน้อย,"100.397448,13.68653,0"
ชุมชนเกษตรรุ่งเรือง,หนาแน่นน้อย,"100.400087,13.693555,0"
ชุมชนคลองปักหลักพัฒนา,หนาแน่นน้อย,"100.698199,13.682163,0"
ชุมชนกระทุ่มแจ้พัฒนา,หนาแน่นน้อย,"100.686226,13.68335,0"
ชุมชนคลองบ้านม้า หมู่ 10,หนาแน่นปานกลาง,"100.668161,13.769078,0"
ชุมชนบ้านมั่นคงสวนพลู,หนาแน่นมาก,"100.5446,13.71707,0"
ชุมชนคลองตาสอน,หนาแน่นน้อย,"100.852954,13.723334,0"
ชุมชนซิรอตุ้ลญันนะห์,หนาแน่นน้อย,"100.853854,13.702763,0"
,ไม่ทราบข้อมูล,"100.659998,13.837494,0"